target,feat_01,feat_02,feat_03,feat_04,feat_05,feat_06,feat_07,feat_08,feat_09,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18
0.0,257.47,167.10300000000004,1671.03,57.88121400285627,1.0,10.0,2.0,0.1,0.0,7.0,10.0,0.7,2.0,0.0,12.0,0.0,0.0,805.0333333333333
0.0,81282.89,7310.223529411765,248547.6,13963.67834639263,0.0,34.0,0.0,0.0,1.0,29.0,34.0,0.8529411764705882,10.0,34.0,34.0,1.0,0.53125,226.16666666666663
0.0,107.1,107.1,107.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,560.37,560.37,560.37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1078.68,525.63125,8410.1,181.2212413184503,0.0,16.0,0.0,0.0,0.0,15.0,16.0,0.9375,3.0,0.0,16.0,0.0,0.0,26.10909090909091
0.0,955.8,429.6608695652174,9882.2,206.8060702008932,18.0,23.0,0.0,0.782608695652174,0.0,22.0,23.0,0.9565217391304348,9.0,0.0,23.0,0.0,0.0,7.675
0.0,216.6,129.08562500000002,2065.37,47.85054816387513,1.0,16.0,1.0,0.0625,0.0,15.0,16.0,0.9375,2.0,0.0,17.0,0.0,0.0,9.892857142857144
0.0,179.5,122.838,614.19,62.670143768783554,3.0,5.0,0.0,0.6,0.0,0.0,5.0,0.0,13.0,0.0,5.0,0.0,0.0,0.0
0.0,2800.0,536.8566666666667,3221.14,1109.3658088595787,1.0,6.0,0.0,0.1666666666666666,0.0,2.0,6.0,0.3333333333333333,2.0,0.0,6.0,0.0,0.0,242.32222222222225
0.0,2229.25,691.065,4146.39,758.323219709116,0.0,6.0,0.0,0.0,0.0,6.0,6.0,1.0,3.0,0.0,6.0,0.0,0.0,5.194444444444444
0.0,101.68,101.68,101.68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,10.0,10.0,10.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.0,7500000.0,114498.36567164176,7671390.5,916037.1195502386,17.0,67.0,0.0,0.2537313432835821,0.0,32.0,67.0,0.4776119402985074,12.0,0.0,67.0,0.0,0.0,224.9848958333333
0.0,52.32,52.32,52.32,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,570.0,442.5,2655.0,201.43857624596137,6.0,6.0,0.0,1.0,0.0,0.0,6.0,0.0,11.0,0.0,6.0,0.0,0.0,0.0
0.0,65.9,65.9,197.7,0.0,1.0,3.0,2.0,0.3333333333333333,0.0,0.0,3.0,0.0,6.0,5.0,5.0,1.0,0.0,0.0
0.0,84.79,84.79,423.95,0.0,1.0,5.0,0.0,0.2,0.0,2.0,5.0,0.4,0.0,0.0,5.0,0.0,0.0,35.891666666666666
0.0,172.62,129.01,258.02,61.67385345509067,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0
0.0,285.11,145.9176923076923,1896.93,75.64425921749847,5.0,13.0,0.0,0.3846153846153846,0.0,9.0,13.0,0.6923076923076923,1.0,0.0,13.0,0.0,0.0,203.10416666666663
0.0,2688.98,436.03560975609753,17877.46,525.4825290152318,18.0,41.0,0.0,0.4390243902439024,1.0,21.0,41.0,0.5121951219512195,10.0,0.0,41.0,0.0,0.0,186.64166666666668
0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,212.4,167.9,335.8,62.932503525602726,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,26.183333333333334
0.0,99.0,97.37758112094392,33011.0,7.009644585043995,4.0,339.0,0.0,0.0117994100294985,0.0,338.0,339.0,0.9970501474926252,4.0,0.0,339.0,0.0,0.0,1.2162121212121222
0.0,112.8,112.8,112.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,4050.0,3414.17,6828.34,899.1994093636849,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,28.33333333333333
0.0,184.81,148.585,297.17,51.22988629696537,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
0.0,5.0,5.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.0,59.9,54.9,109.8,7.071067811865476,1.0,2.0,0.0,0.5,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
0.0,59.13,59.13,118.26,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
0.0,9500.0,651.3975757575757,21496.12,1594.1298476363802,1.0,33.0,3.0,0.0303030303030303,0.0,27.0,33.0,0.8181818181818182,2.0,0.0,36.0,0.0,0.0,92.8442028985507
0.0,227.87,227.87,227.87,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,35.0,35.0,70.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,21.716666666666665
0.0,12380.0,4653.275454545455,51186.03,4061.254641874513,1.0,11.0,0.0,0.0909090909090909,0.0,2.0,11.0,0.1818181818181818,0.0,0.0,11.0,0.0,0.0,89.26388888888889
0.0,197.0,190.3333333333333,1142.0,10.327955589886445,2.0,6.0,1.0,0.3333333333333333,0.0,4.0,6.0,0.6666666666666666,0.0,0.0,7.0,0.0,0.0,73.57222222222222
0.0,586.0,374.26666666666665,2245.6,127.14366152768557,1.0,6.0,0.0,0.1666666666666666,0.0,3.0,6.0,0.5,0.0,0.0,7.0,0.0,0.0,0.0
0.0,63.1,63.1,63.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0
0.0,197.0,197.0,591.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
0.0,337.53,108.58399999999996,10858.4,57.28413422880225,60.0,100.0,9.0,0.6,0.0,43.0,100.0,0.43,11.0,2.0,109.0,0.018348623853211,0.0,291.8531746031746
0.0,2789.9,2789.9,2789.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,69.48,69.48,69.48,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0
0.0,146.49,67.44285714285714,472.1,49.48948397194624,5.0,7.0,0.0,0.7142857142857143,0.0,2.0,7.0,0.2857142857142857,2.0,0.0,7.0,0.0,0.0,13.283333333333331
0.0,29.99,29.99,29.99,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,71.52,53.19666666666667,319.18,13.29422681718146,0.0,6.0,0.0,0.0,0.0,6.0,6.0,1.0,2.0,0.0,6.0,0.0,0.0,7.483333333333333
0.0,139.9,139.9,139.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,147.42,147.42,147.42,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,2.0,0.5,0.0,0.0
0.0,196.04,144.308,721.54,33.76857074262988,4.0,5.0,0.0,0.8,0.0,2.0,5.0,0.4,4.0,0.0,5.0,0.0,0.0,899.9166666666666
0.0,159.9,124.9,249.8,49.49747468305833,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,12.366666666666667
0.0,1582.4,262.1151351351351,9698.26,326.7634016177252,14.0,37.0,8.0,0.3783783783783784,0.0,7.0,37.0,0.1891891891891892,0.0,0.0,45.0,0.0,0.0,184.82666666666665
0.0,546.24,226.36538461538456,2942.75,149.88021159220145,7.0,13.0,0.0,0.5384615384615384,0.0,4.0,13.0,0.3076923076923077,6.0,0.0,13.0,0.0,0.0,164.16666666666666
0.0,14983.65,8522.87,51137.22,7077.429890156454,4.0,6.0,0.0,0.6666666666666666,0.0,6.0,6.0,1.0,14.0,0.0,6.0,0.0,0.0,0.5111111111111112
0.0,2169.65,188.8625,10576.3,277.17633980259507,34.0,56.0,13.0,0.6071428571428571,0.0,2.0,56.0,0.0357142857142857,13.0,13.0,69.0,0.1884057971014492,0.0,363.9761904761905
0.0,275.6,152.64,3510.72,76.4085761488258,12.0,23.0,0.0,0.5217391304347826,0.0,0.0,23.0,0.0,13.0,0.0,23.0,0.0,0.0,53.19444444444445
0.0,194.0,191.98412125586452,531988.0,12.24614138499932,435.0,2771.0,251.0,0.1569830386142187,0.0,951.0,2771.0,0.3431974016600505,2.0,0.0,3323.0,0.0,0.0,20.0288261878588
0.0,380.16,124.3575,497.43,174.91302474372802,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.5,1.0,0.0,5.0,0.0,0.0,0.0
0.0,33460.1,1041.888009098786,4809355.05,2012.738267384612,671.0,4616.0,60.0,0.1453639514731369,0.0,4604.0,4616.0,0.9974003466204506,3.0,2721.0,4676.0,0.5819076133447391,0.9992649761117236,7.809283673917852
0.0,10.0,10.0,20.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,4.2
0.0,258.0,103.7125,829.7,72.98411642268474,3.0,8.0,0.0,0.375,0.0,2.0,8.0,0.25,7.0,0.0,8.0,0.0,0.0,350.8583333333333
0.0,275.0,275.0,550.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0
0.0,198.53,120.72374999999998,965.79,38.17600665245871,0.0,8.0,2.0,0.0,0.0,4.0,8.0,0.5,2.0,0.0,10.0,0.0,0.0,3.783333333333333
0.0,996.99,180.41790209790204,25799.76,183.01400096465005,41.0,143.0,0.0,0.2867132867132867,0.0,53.0,143.0,0.3706293706293706,4.0,0.0,143.0,0.0,0.0,186.43711340206195
0.0,244.36,212.905,425.81,44.48408760444572,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,45.48333333333333
0.0,2235.84,397.6469615384615,103388.21,416.9229223882274,167.0,260.0,0.0,0.6423076923076924,0.0,259.0,260.0,0.9961538461538462,3.0,0.0,260.0,0.0,0.0,3.8775
0.0,142.9,142.9,142.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,259.0,259.0,259.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0
0.0,1389.46,593.075,4744.6,565.1730449036953,6.0,8.0,1.0,0.75,0.0,2.0,8.0,0.25,1.0,1.0,9.0,0.1111111111111111,0.0,0.0
0.0,1282.62,380.305,3042.44,371.4973580755896,6.0,8.0,0.0,0.75,0.0,0.0,8.0,0.0,4.0,0.0,8.0,0.0,0.0,445.5
0.0,105.56,83.77,167.54,30.815713524109743,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,4.0,0.0,0.0,0.0
0.0,242.55,111.2036842105263,2112.87,68.29026847952679,12.0,19.0,0.0,0.631578947368421,0.0,2.0,19.0,0.1052631578947368,14.0,0.0,19.0,0.0,0.0,662.075
0.0,242.55,141.46333333333334,1273.17,55.5439474650479,2.0,9.0,0.0,0.2222222222222222,0.0,0.0,9.0,0.0,14.0,0.0,9.0,0.0,0.0,0.0
0.0,97.0,97.0,97.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8068.96,1005.0577215189874,79399.56,1323.973282025668,60.0,79.0,0.0,0.759493670886076,0.0,12.0,79.0,0.1518987341772152,11.0,0.0,79.0,0.0,0.0,302.28655913978497
0.0,1372.0,414.9,4563.9,420.88643361362926,1.0,11.0,0.0,0.0909090909090909,0.0,5.0,11.0,0.4545454545454545,1.0,0.0,12.0,0.0,0.0,28.904761904761905
0.0,1200.0,401.33333333333337,3612.0,599.0,0.0,9.0,2.0,0.0,0.0,8.0,9.0,0.8888888888888888,11.0,0.0,11.0,0.0,0.0,53.2875
0.0,186.66,128.28,256.56,82.56178777134129,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0
0.0,1100.0,272.3063142437592,927203.0,43.47795987375344,1988.0,3405.0,0.0,0.5838472834067547,0.0,403.0,3405.0,0.1183553597650513,0.0,0.0,3405.0,0.0,0.0,4.314358672166564
0.0,566.4,343.1166666666666,1029.35,193.68593349371895,2.0,3.0,0.0,0.6666666666666666,0.0,0.0,3.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0
0.0,1162.64,472.26,1889.04,464.2409644426768,2.0,4.0,1.0,0.5,0.0,3.0,4.0,0.75,1.0,3.0,5.0,0.6,1.0,2.6333333333333333
0.0,2200.0,706.4,15540.8,1044.370005587784,2.0,22.0,0.0,0.0909090909090909,0.0,21.0,22.0,0.9545454545454546,11.0,0.0,22.0,0.0,0.0,56.37395833333332
0.0,101.0,100.33333333333334,301.0,0.5773502691896258,1.0,3.0,0.0,0.3333333333333333,0.0,3.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,52.975
0.0,150.0,98.7375,1579.8,32.408350261416686,12.0,16.0,0.0,0.75,0.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,102.22916666666669
0.0,173.5,173.5,173.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.0,1358.9,906.9266666666666,2720.78,493.19967977821454,2.0,3.0,0.0,0.6666666666666666,0.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0
0.0,10000.0,1520.8770833333335,36501.05,2095.66001554243,1.0,24.0,0.0,0.0416666666666666,0.0,23.0,24.0,0.9583333333333334,1.0,0.0,24.0,0.0,0.0,14.380555555555556
0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.0,360.0,225.46,450.92,190.2682926816762,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,15.366666666666667
0.0,10712.73,611.5223456790125,49533.31,1191.6639315797802,0.0,81.0,0.0,0.0,0.0,79.0,81.0,0.9753086419753086,12.0,0.0,81.0,0.0,0.0,43.401388888888896
0.0,1992.48,1276.65,2553.3,1012.3364943535324,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
0.0,300.0,300.0,300.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,7500.0,2689.7435897435894,104900.0,803.8705289164785,15.0,39.0,0.0,0.3846153846153846,0.0,14.0,39.0,0.358974358974359,1.0,15.0,39.0,0.3846153846153846,1.0,59.065873015873
0.0,10.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,900.0,539.64,1079.28,509.6259993367685,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.5,0.0,0.0
0.0,572.98,158.8027906976744,6828.52,93.2617501425189,31.0,43.0,0.0,0.7209302325581395,0.0,24.0,43.0,0.5581395348837209,4.0,0.0,43.0,0.0,0.0,83.35263157894737
0.0,1300.0,1300.0,1300.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.0,2713.96,212.13904933814683,176287.55,221.75712011211832,402.0,831.0,0.0,0.483754512635379,0.0,158.0,831.0,0.1901323706377858,5.0,0.0,831.0,0.0,0.0,138.43837837837827
0.0,20515.92,1498.0575000000003,173774.67,2409.5162776966254,55.0,116.0,18.0,0.4741379310344827,0.0,77.0,116.0,0.6637931034482759,5.0,65.0,134.0,0.4850746268656716,0.0,79.06898148148147
0.0,301.0,301.0,602.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,8.633333333333333
0.0,157.32,96.84,387.36,46.713458446148046,0.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0
0.0,118.9,118.9,118.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,39.0,39.0,117.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0
0.0,497.0,497.0,497.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,89.9,36.575,438.9,20.156980518826813,0.0,12.0,0.0,0.0,0.0,10.0,12.0,0.8333333333333334,5.0,0.0,12.0,0.0,0.0,3.24047619047619
0.0,59.0,59.0,1180.0,0.0,0.0,20.0,4.0,0.0,0.0,10.0,20.0,0.5,4.0,0.0,24.0,0.0,0.0,55.90185185185185
0.0,972.1,298.9640131578948,45442.53,154.60505555016212,0.0,152.0,14.0,0.0,0.0,149.0,152.0,0.9802631578947368,1.0,0.0,166.0,0.0,0.0,9.320522388059702
0.0,305500.0,37583.433684210526,714085.24,71887.6128168323,0.0,19.0,0.0,0.0,1.0,13.0,19.0,0.6842105263157895,10.0,19.0,19.0,1.0,0.0,0.0
0.0,81.0,81.0,81.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,16240.9,635.7766793893127,166573.49,1454.8014223883556,180.0,262.0,0.0,0.6870229007633588,0.0,76.0,262.0,0.2900763358778626,2.0,0.0,262.0,0.0,0.0,232.7247008547008
0.0,394.2,136.46363636363637,1501.1,103.40218830109228,7.0,11.0,0.0,0.6363636363636364,0.0,0.0,11.0,0.0,2.0,0.0,11.0,0.0,0.0,882.6166666666667
0.0,5.0,5.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,5.0,5.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,170.0,148.49166666666667,1781.9,25.729200190138872,0.0,12.0,1.0,0.0,0.0,11.0,12.0,0.9166666666666666,1.0,0.0,13.0,0.0,0.0,45.511904761904766
0.0,190.0,127.74272727272728,1405.17,51.05498214492081,1.0,11.0,0.0,0.0909090909090909,0.0,0.0,11.0,0.0,0.0,10.0,11.0,0.9090909090909092,1.0,41.5925925925926
0.0,1020.0,448.18,2240.9,513.8543927514875,0.0,5.0,1.0,0.0,0.0,5.0,5.0,1.0,11.0,0.0,6.0,0.0,0.0,9.15
0.0,88.34,88.34,88.34,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0
0.0,242.55,89.82125,718.57,80.70653813796183,2.0,8.0,0.0,0.25,1.0,2.0,8.0,0.25,13.0,0.0,8.0,0.0,0.0,3.1333333333333333
0.0,9.5,9.5,9.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,539.0,198.6771428571429,1390.74,184.0107767418606,4.0,7.0,0.0,0.5714285714285714,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,398.3944444444445
0.0,240.0,203.3333333333333,1220.0,48.027769744874334,5.0,6.0,0.0,0.8333333333333334,0.0,4.0,6.0,0.6666666666666666,3.0,5.0,6.0,0.8333333333333334,0.8,69.8
0.0,610.0,610.0,1220.0,0.0,1.0,2.0,0.0,0.5,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,17.35
0.0,2226.96,669.193,6691.93,851.3313396093856,3.0,10.0,0.0,0.3,0.0,2.0,10.0,0.2,1.0,0.0,10.0,0.0,0.0,21.88888888888889
0.0,2550.0,1787.5,7150.0,1160.010775812018,1.0,4.0,0.0,0.25,0.0,2.0,4.0,0.5,2.0,4.0,4.0,1.0,0.5,6.916666666666667
0.0,4645.51,1416.921,42507.63,884.9980035681748,20.0,30.0,0.0,0.6666666666666666,0.0,6.0,30.0,0.2,9.0,0.0,30.0,0.0,0.0,227.94722222222225
0.0,59.9,59.9,59.9,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,52.74,30.7125,122.85,15.928637470501572,1.0,4.0,1.0,0.25,0.0,0.0,4.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0
0.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,325.2,271.7833333333333,1630.7,58.89829935292416,1.0,6.0,2.0,0.1666666666666666,0.0,2.0,6.0,0.3333333333333333,4.0,1.0,8.0,0.125,0.0,4.0
0.0,4165.0,122.15081967213116,111768.0,134.45672022498536,22.0,915.0,20.0,0.0240437158469945,1.0,100.0,915.0,0.1092896174863388,10.0,0.0,935.0,0.0,0.0,31.648137590269844
0.0,1326.3,868.64,3474.56,619.3868474009868,1.0,4.0,0.0,0.25,0.0,2.0,4.0,0.5,1.0,0.0,4.0,0.0,0.0,15.483333333333333
0.0,247.2,70.84222222222223,1275.16,69.14428550719613,10.0,18.0,0.0,0.5555555555555556,0.0,7.0,18.0,0.3888888888888889,1.0,0.0,19.0,0.0,0.0,67.51666666666668
0.0,330.76,166.38,332.76,232.46842538288936,1.0,2.0,0.0,0.5,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
0.0,61.99,61.99,61.99,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,164.35,164.35,164.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,3000.0,2142.857142857143,150000.0,996.8895725584536,34.0,70.0,0.0,0.4857142857142857,0.0,70.0,70.0,1.0,8.0,0.0,70.0,0.0,0.0,12.996505376344086
0.0,5077.11,1314.7306666666668,19720.96,1718.905793406569,0.0,15.0,0.0,0.0,0.0,11.0,15.0,0.7333333333333333,13.0,0.0,15.0,0.0,0.0,31.602380952380955
0.0,2293.1,560.9109900990101,56652.01,444.2538743297687,83.0,101.0,0.0,0.8217821782178217,0.0,29.0,101.0,0.2871287128712871,10.0,0.0,101.0,0.0,0.0,308.1685606060607
0.0,70.65,70.65,70.65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,750.0,614.5714285714287,4302.0,106.39369834543324,3.0,7.0,0.0,0.4285714285714285,0.0,5.0,7.0,0.7142857142857143,6.0,0.0,7.0,0.0,0.0,55.725
0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,79.47,79.47,79.47,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,4217.0,1249.9160000000002,6249.58,1741.7703864976004,2.0,5.0,0.0,0.4,0.0,3.0,5.0,0.6,3.0,0.0,5.0,0.0,0.0,3.216666666666667
0.0,27000.0,11024.538076923076,286637.99,12990.715700703182,0.0,26.0,2.0,0.0,0.0,25.0,26.0,0.9615384615384616,3.0,0.0,28.0,0.0,0.0,19.934848484848487
0.0,2420.72,679.2,4075.2,932.3461586556786,2.0,6.0,0.0,0.3333333333333333,0.0,5.0,6.0,0.8333333333333334,1.0,0.0,6.0,0.0,0.0,103.2
0.0,734.88,181.6034482758621,5266.5,181.91121753827105,0.0,29.0,2.0,0.0,0.0,26.0,29.0,0.896551724137931,9.0,0.0,31.0,0.0,0.0,398.7981481481482
0.0,1899.9,365.9332608695653,16832.93,407.2476576949452,21.0,46.0,0.0,0.4565217391304347,1.0,21.0,46.0,0.4565217391304347,13.0,0.0,46.0,0.0,0.0,396.01166666666666
0.0,73.7,68.75,137.5,7.000357133746824,1.0,2.0,0.0,0.5,0.0,0.0,2.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0
0.0,121.0,103.435,206.87,24.84066122308341,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0
0.0,1957.51,1315.705,5262.82,436.8228761179982,0.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0
0.0,44.05,44.05,44.05,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,170.58,64.4625,257.85,75.67188662244386,1.0,4.0,0.0,0.25,0.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,1.3
0.0,2000.0,962.5,7700.0,539.0136494428638,4.0,8.0,0.0,0.5,0.0,2.0,8.0,0.25,4.0,8.0,8.0,1.0,0.625,25.90833333333333
0.0,202.91,71.26666666666667,427.6,75.72954870238344,0.0,6.0,1.0,0.0,0.0,2.0,3.0,0.6666666666666666,1.0,1.0,7.0,0.1428571428571428,0.0,5.216666666666667
0.0,219.48,219.48,219.48,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,202.0,202.0,202.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1560.0,128.8,3220.0,299.5596768592195,9.0,25.0,0.0,0.36,0.0,6.0,25.0,0.24,3.0,0.0,25.0,0.0,0.0,605.2666666666667
0.0,30.91,30.91,30.91,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,48.99,48.99,48.99,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,10.0,10.0,10.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,15.99,12.495,24.99,4.942676400493967,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
